model,file_id,noise_type,level,latency_s,accuracy_pct,hypothesis,reference
small,08,street,level_light,2.458,98.1,"How does your platform handle data backup and disaster recovery? We perform automatic backups every six hours with a 99.9% uptime guarantee. Is the system compatible with, um, on-premise deployment for sensitive data? Yes. We offer both cloud and on-premise deployment options. What is the estimated onboarding time for a new client?","How does your platform handle data backup and disaster recovery? We perform automatic backups every 6 hours with a 99.9% uptime guarantee. Is the system compatible with, um, on-premise deployment for sensitive data? Yes, we offer both cloud and on-premise deployment options. What is the estimated onboarding time for a new client?"
small,09,street,level_light,3.367,92.3,"Đơn hàng lần này gồm 500 sản phẩm, cần giao trước ngày 15 tháng 8, thời gian sản xuất tiêu chuẩn của chúng tôi là 3 tuần. Nếu đặt hàng gấp, à không, nếu là đơn ơ dân, chúng tôi có thể rút ngắn xuống còn 10 ngày với phụ phí 5% Hàng sẽ được phận chuyển bằng đường biển, dự kiến mất thêm 2 tuần. Chúng tôi sẽ gửi mã chắc kinh đơn hàng ngay sau khi xuất khô.","Đơn hàng lần này gồm 500 sản phẩm, cần giao trước ngày 15 tháng 8. Thời gian sản xuất tiêu chuẩn của chúng tôi là 3 tuần. Nếu đặt hàng gấp... à không, nếu là đơn urgent, chúng tôi có thể rút ngắn xuống còn 10 ngày với phụ phí 5%. Hàng sẽ được vận chuyển bằng đường biển, dự kiến mất thêm 2 tuần. Chúng tôi sẽ gửi mã tracking đơn hàng ngay sau khi xuất kho."
small,10,street,level_light,2.583,100.0,"We need the shipment to arrive by September 1st. Actually, no. Make it September 5th at the latest that timeline is tight. But we can arrange air freight instead of sea freight. Air freight would increase the cost by approximately 20%. That's acceptable, given the urgency of this order. We'll confirm the final delivery date within 24 hours.","We need the shipment to arrive by September 1st... actually, no, make it September 5th at the latest. That timeline is tight, but we can arrange air freight instead of sea freight. Air freight would increase the cost by approximately 20%. That's acceptable, given the urgency of this order. We'll confirm the final delivery date within 24 hours."
small,01,street,level_medium,5.021,96.0,"Xin chào, tôi là Minh, đại diện cho công ty Tích Việt Solution. Chúng tôi chuyên cung cấp giải pháp phần mềm cho ngành Logistics. Công ty được thành lập năm 2018. Hiện có hơn 120 nhân viên, doanh thu năm ngoái của chúng tôi đạt khoảng 50 tỷ đồng. Chúng tôi đang tìm kiếm đối tác chiến lược ở khu vực Đông Nam Á. Rất mong được hợp tác lâu dài với quý công ty.","Xin chào, tôi là Minh, đại diện cho công ty TechViet Solutions. Chúng tôi chuyên cung cấp giải pháp phần mềm cho ngành logistics. Công ty được thành lập năm 2018, hiện có hơn 120 nhân viên. Doanh thu năm ngoái của chúng tôi đạt khoảng 50 tỷ đồng. Chúng tôi đang tìm kiếm đối tác chiến lược ở khu vực Đông Nam Á. Rất mong được hợp tác lâu dài với quý công ty."
small,02,street,level_medium,4.215,98.5,"Good morning, my name is Ah, Sarah, I represent Aurora Tech Singapore. We provide iPowered supply chain platforms for enterprise clients. We currently serve over 40 clients across 6 countries in the region. Last quarter, our platform processed, you know, more than 2 million transactions. We're excited about the possibility of expanding into the Vietnamese market. Thank you for taking the time to meet with us today.","Good morning, my name is... ah, Sarah, I represent Aurora Tech Singapore. We provide AI-powered supply chain platforms for enterprise clients. We currently serve over 40 clients across 6 countries in the region. Last quarter, our platform processed, you know, more than 2 million transactions. We're excited about the possibility of expanding into the Vietnamese market. Thank you for taking the time to meet with us today."
small,03,street,level_medium,3.059,89.7,"Chúng tôi đã review báo giá của quý công ty, mức giá hơi cao so với Batsheed ban đầu. Ngân sách của chúng tôi cho project này là khoảng 200.000 USD. Nếu ký hợp đồng 2 năm, quý vị có thể offer giảm giá 10% được không? Chúng tôi cũng cần thời gian bảo hành tối thiểu 18 tháng. Vậy chúng ta có thể chốt lại các accent item vào cuộc họp tuần sau không?","Chúng tôi đã review báo giá của quý công ty, mức giá hơi cao so với budget ban đầu. Ngân sách của chúng tôi cho project này là khoảng 200 nghìn đô la Mỹ. Nếu ký hợp đồng 2 năm, quý vị có thể offer giảm giá 10% được không? Chúng tôi cũng cần thời gian bảo hành tối thiểu 18 tháng. Vậy chúng ta có thể chốt lại các action items vào cuộc họp tuần sau không?"
small,04,street,level_medium,2.474,96.6,"We would like to discuss the pricing for the next quarter. Our current offer is, let me check, 15% lower than the market average. However, we can only guarantee this rate for orders above. Sorry, above 500 units. Can we schedule a follow-up meeting next Monday at 9am? I'll send the revised proposal by email this afternoon.","We would like to discuss the pricing for the next quarter. Our current offer is... let me check... 15% lower than the market average. However, we can only guarantee this rate for orders above... sorry, above 500 units. Can we schedule a follow-up meeting next Monday at 9 AM? I'll send the revised proposal by email this afternoon."
small,05,street,level_medium,3.326,88.0,"Vây mần tơm trong hợp đồng đang ghi là 30% trước. 70% sau khi nghiệm thu, chúng tôi muốn điều chỉnh thành 3 đợt thanh toán, thay vì 2 đợt. Về điều khoản phạt ghi phạm, mức phạt hiện tại là 0,5% mỗi ngày chế hạn. Thời hạn hợp đồng là 12 tháng, có thể ra hạn thêm 6 tháng. Tìm lý gồ của chúng tôi sẽ xem lại bản dự thảo trước khi ký chính thức.","Payment terms trong hợp đồng đang ghi là 30% trước, 70% sau khi nghiệm thu. Chúng tôi muốn điều chỉnh thành 3 đợt thanh toán thay vì 2 đợt. Về điều khoản phạt vi phạm, mức phạt hiện tại là 0.5% mỗi ngày trễ hạn. Thời hạn hợp đồng là 12 tháng, có thể gia hạn thêm 6 tháng. Team legal của chúng tôi sẽ xem lại bản dự thảo trước khi ký chính thức."
small,06,street,level_medium,2.398,98.2,Let's go over the confidentiality clause in section 4 of the contract. This clause remains valid for five years after the contract ends. We propose adding an arbitration clause in case of any disputes. Both parties must give written notice at least 60 days before termination. I believe this covers all the key terms for now.,Let's go over the confidentiality clause in section 4 of the contract. This clause remains valid for 5 years after the contract ends. We propose adding an arbitration clause in case of any disputes. Both parties must give written notice at least 60 days before termination. I believe this covers all the key terms for now.
small,07,street,level_medium,3.047,81.2,Hệ thống của chúng tôi hiện tại support tích hợp qua API REST và webhook thời gian phản hồi trung bình là dưới 200 mg Giữ liệu được mã hóa theo chuẩn AES256 khi liều chữ và chuyên tài Hệ thống có khả năng skill để handle tới 10.000 request mỗi giây Chúng tôi cung cấp tài liệu API đầy đủ và hỗ trợ kỹ thuật 24 phần bày,Hệ thống của chúng tôi hiện tại support tích hợp qua API REST và webhook. Thời gian phản hồi trung bình là dưới 200 mili giây. Dữ liệu được mã hóa theo chuẩn AES-256 khi lưu trữ và truyền tải. Hệ thống có khả năng scale để handle tới 10 nghìn request mỗi giây. Chúng tôi cung cấp tài liệu API đầy đủ và hỗ trợ kỹ thuật 24/7.
small,08,street,level_medium,2.471,98.1,"How does your platform handle data backup and disaster recovery? We perform automatic backups every six hours with a 99.9% uptime guarantee. Is the system compatible with, um, on-premise deployment for sensitive data? Yes. We offer both cloud and on-premise deployment options. What is the estimated onboarding time for a new client?","How does your platform handle data backup and disaster recovery? We perform automatic backups every 6 hours with a 99.9% uptime guarantee. Is the system compatible with, um, on-premise deployment for sensitive data? Yes, we offer both cloud and on-premise deployment options. What is the estimated onboarding time for a new client?"
small,09,street,level_medium,3.294,91.0,"Đơn hàng lần này gồm 500 sản phẩm, cần giao trước ngày 15 tháng 8. Thời gian sản xuất tiêu chuẩn của chúng tôi là 3 tuần. Nếu đặt hàng gấp, à không, nếu là đơn ơ dân, chúng tôi có thể giúp ngắn xuống còn 10 ngày với phụ phí 5% Hàng sẽ được phận chuyển bằng đường biển, dự kiến mất thêm 2 tuần. Chúng tôi sẽ gửi mã chắc kinh đơn hàng ngay sau khi xuất khô.","Đơn hàng lần này gồm 500 sản phẩm, cần giao trước ngày 15 tháng 8. Thời gian sản xuất tiêu chuẩn của chúng tôi là 3 tuần. Nếu đặt hàng gấp... à không, nếu là đơn urgent, chúng tôi có thể rút ngắn xuống còn 10 ngày với phụ phí 5%. Hàng sẽ được vận chuyển bằng đường biển, dự kiến mất thêm 2 tuần. Chúng tôi sẽ gửi mã tracking đơn hàng ngay sau khi xuất kho."
small,10,street,level_medium,2.486,100.0,"We need the shipment to arrive by September 1st. Actually, no, make it September 5th at the latest that timeline is tight, but we can arrange air freight instead of sea freight. Air freight would increase the cost by approximately 20%. That's acceptable, given the urgency of this order. We'll confirm the final delivery date within 24 hours.","We need the shipment to arrive by September 1st... actually, no, make it September 5th at the latest. That timeline is tight, but we can arrange air freight instead of sea freight. Air freight would increase the cost by approximately 20%. That's acceptable, given the urgency of this order. We'll confirm the final delivery date within 24 hours."
